,id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,cancellation_policy,price
262,12650,15,1,3,1,205,0.5,1,150,1911,True,1.0,1,1,True,1000,1,0,1000,True,3,2
263,12929,9,1,2,2,201,0.2,1,300,1912,True,1.0,1,1,True,500,1,0,1000,False,3,2
264,2230,2,1,2,50,1912,1.0,1,50,13,True,1.5,1,1,True,1000,2,600,0,True,1,3
265,12090,10,1,5,5,202,0.75,1,0,16,True,1.0,1,1,True,1000,1,0,50,False,3,2
266,3845,1,1,6,5,203,0.2,5,1,14,True,1.5,1,1,True,3000,1,0,250,True,1,4
267,10205,1,1,2,10,203,0.75,1,150,13,False,1.0,1,2,True,1000,1,0,1000,False,2,3
268,9359,1,1,2,15,1911,0.75,1,0,17,False,1.0,0,2,True,1000,2,400,1000,True,2,2
269,6840,4,1,3,3,18,0.1,6,350,14,False,1.0,1,1,True,1000,1,0,1000,True,1,3
270,4324,2,1,6,10,201,0.2,1,350,14,False,1.5,2,3,True,0,1,0,1000,True,1,4
271,13792,12,1,1,3,206,1.0,1,300,1910,True,1.0,1,1,True,100,1,0,1000,False,2,4
272,4286,1,1,3,75,205,1.8,1,150,17,False,1.0,0,2,True,1000,1,0,25,False,3,2
273,10083,1,1,2,5,204,0.2,2,250,17,False,1.0,1,1,True,1000,1,0,25,False,1,3
274,597,1,1,4,20,201,0.2,6,300,12,True,1.0,1,2,True,2000,3,0,1000,False,2,3
275,12139,9,1,6,5,204,0.75,1,100,17,False,1.0,1,1,True,1000,1,0,50,False,1,2
276,13373,1,1,2,5,202,1.0,1,150,1911,True,1.0,1,2,True,0,2,300,1000,False,2,2
277,6565,3,1,1,3,197,0.1,5,300,17,True,1.5,1,0,True,500,3,300,50,False,1,1
278,6109,14,2,1,1,18,0.04,1,350,18,True,1.0,1,1,True,100,1,0,0,True,2,1
279,4404,15,2,5,3,18,0.1,3,0,12,True,1.0,1,1,True,1000,1,800,25,True,2,1
280,147,2,1,4,30,201,0.2,6,350,10,False,1.0,1,1,True,2000,1,0,100,False,3,4
281,5388,1,1,2,30,202,1.0,6,300,13,True,1.0,1,1,True,1000,1,0,0,False,1,4
282,9808,1,1,3,20,204,1.8,2,250,18,False,1.0,1,1,True,500,1,300,50,False,2,2
283,1701,11,1,4,100,203,1.0,1,350,15,False,1.0,1,3,True,1000,2,300,250,True,3,4
284,4929,1,1,2,50,202,1.8,6,350,14,False,1.0,1,1,True,1000,2,0,0,True,2,3
285,10893,15,1,5,3,1912,0.2,1,350,196,True,1.5,1,2,True,3000,2,0,1000,True,2,4
286,653,15,1,6,1,16,0.02,1,350,13,True,1.0,1,0,True,3000,1,0,500,True,1,4
287,1273,1,1,6,30,1910,0.5,3,350,11,False,1.0,0,1,True,2000,1,0,100,True,1,2
288,5552,1,1,5,3,18,0.1,1,350,11,True,1.0,1,1,True,2000,1,1500,50,True,2,2
289,8137,15,1,3,15,1912,0.75,1,0,14,True,1.0,1,1,True,0,2,700,1000,False,1,2
290,3729,15,1,4,30,201,0.75,1,75,16,False,1.0,1,4,True,3000,1,0,25,True,1,2
291,3902,1,1,4,10,1911,0.2,1,150,16,True,2.5,1,1,True,2000,1,0,1000,True,3,1
292,1931,9,1,6,50,201,1.0,1,350,15,False,1.5,1,2,True,500,1,0,1000,True,2,1
293,9464,2,1,6,15,203,1.0,2,75,16,False,1.0,0,0,True,100,2,300,25,True,3,1
294,11465,8,1,3,2,203,0.2,6,350,16,True,1.0,1,2,True,1000,1,0,1000,True,3,2
295,6505,1,4,1,2,198,0.09,3,350,17,True,2.0,1,2,True,0,1,0,1000,False,2,3
296,8852,1,1,4,30,203,1.8,1,150,17,False,1.0,0,1,True,1000,1,1000,50,True,3,2
297,11032,4,1,1,15,202,1.0,6,350,196,True,1.5,3,4,True,1000,1,0,25,False,3,4
298,5137,15,1,2,10,198,0.2,1,0,17,True,1.5,1,2,True,2000,1,600,1000,False,3,2
299,1180,2,1,1,1,18,0.04,6,100,14,False,1.5,2,4,True,3000,3,1500,1000,False,1,4
300,7237,12,1,3,30,204,1.8,2,150,17,False,1.0,0,1,True,500,1,0,50,True,2,2
301,842,1,1,6,10,18,0.1,1,250,13,True,1.0,0,2,True,500,1,1500,50,True,1,2
302,1332,2,2,2,200,18,3.0,1,75,14,True,1.5,1,1,True,1000,1,800,0,True,1,1
303,12181,15,1,6,3,1912,0.2,6,350,16,True,1.0,1,3,True,2000,3,300,100,False,3,2
304,6593,1,1,3,20,204,1.8,1,176,17,False,1.0,1,2,True,1000,1,0,1000,True,2,3
305,12150,4,2,1,5,202,0.75,3,100,17,False,1.0,1,2,True,100,1,600,1000,False,2,1
306,9506,10,1,3,10,201,0.5,2,150,14,False,1.0,2,2,True,500,1,300,1000,True,3,2
307,4739,15,1,6,10,18,0.2,2,350,16,True,1.0,1,1,True,1000,1,0,1000,True,3,1
308,13428,3,1,2,3,203,0.75,6,75,14,False,1.0,1,2,True,1000,2,300,50,False,2,3
309,436,15,1,6,50,203,0.5,1,200,12,False,1.0,1,1,True,1000,1,0,250,True,1,3
310,1158,1,1,2,200,203,4.0,4,350,14,False,1.0,0,1,True,1000,1,0,100,False,1,3
311,3305,15,1,3,2,18,0.06,1,350,16,True,1.0,1,2,True,3000,1,0,25,False,2,3
312,4789,6,1,1,15,198,0.5,4,300,17,True,1.0,1,2,True,2000,1,0,1000,False,1,1
313,12697,5,1,2,15,203,1.8,6,0,14,False,1.5,2,5,True,1000,4,400,25,True,2,4
314,2832,15,1,5,10,17,0.2,2,150,16,False,1.0,1,1,True,500,2,600,1000,True,1,3
315,1736,9,1,6,30,17,0.5,1,0,15,True,1.0,0,1,True,1000,1,0,1000,False,3,2
316,379,4,1,6,100,203,1.0,1,350,12,False,1.0,1,1,True,1000,1,0,250,True,1,3
317,13316,9,1,1,8,203,1.0,2,75,17,False,2.0,3,4,True,1000,1,0,1000,False,2,4
318,21,6,1,1,20,202,0.2,6,300,9,True,1.0,1,4,True,500,3,0,250,False,3,4
319,7090,2,1,3,30,206,1.8,1,350,13,True,1.5,2,3,True,2000,1,0,1000,False,1,4
320,6836,1,2,5,10,198,0.5,1,350,18,True,1.0,1,1,True,0,1,300,1000,False,1,1
321,9370,12,1,2,15,203,1.0,1,250,18,False,1.0,0,1,True,500,1,0,100,True,3,2
322,12423,1,1,1,15,203,1.8,6,1,18,False,1.0,1,1,True,2000,1,0,25,False,1,3
323,4125,1,1,3,75,203,1.8,1,150,17,False,1.0,0,1,True,1000,1,0,100,False,1,2
324,12164,15,1,1,5,203,0.75,1,176,1910,True,1.0,1,1,True,500,2,0,1000,True,3,3
325,11473,1,1,4,5,205,0.5,1,250,198,False,1.0,1,1,True,1000,1,0,1000,False,3,3
326,11116,1,1,1,30,204,1.8,1,50,16,False,1.0,0,1,True,1000,1,0,1000,True,3,2
327,4442,3,1,1,5,194,0.2,4,350,14,True,1.0,1,4,True,100,1,0,1000,True,3,4
328,11548,4,1,5,1,1910,0.1,6,300,13,False,1.0,1,1,True,2000,1,0,1000,True,1,4
329,8639,2,1,6,2,192,0.1,1,0,15,True,1.0,1,1,True,100,1,0,50,True,1,1
330,7811,15,1,3,10,202,0.5,1,75,14,True,2.0,2,3,True,3000,1,0,1000,True,2,4
331,9929,1,1,2,20,205,1.0,1,300,10,False,1.0,1,2,True,2000,3,1500,500,False,2,2
332,2442,3,1,1,10,18,0.2,6,350,12,True,1.0,0,2,True,0,1,0,1000,True,3,3
333,10433,15,1,6,5,206,0.2,2,75,16,True,2.0,0,2,True,2000,1,0,1000,False,2,3
334,12706,1,1,3,1,1912,0.1,6,300,11,True,1.0,1,0,True,1000,1,0,1000,False,3,2
335,4327,15,2,1,1,18,0.04,2,150,17,True,1.0,1,2,True,0,1,0,25,False,2,3
336,4573,3,1,3,8,192,0.2,2,250,11,True,1.0,1,4,True,1000,1,0,1000,False,1,2
337,7646,1,1,2,1,18,0.05,1,176,17,True,1.0,1,1,True,500,1,0,0,True,3,4
338,5503,3,2,1,30,202,1.0,1,100,17,True,2.0,1,1,True,500,1,300,1000,False,1,1
339,13650,2,1,6,1,203,0.2,1,176,20,True,1.0,2,3,True,2000,1,0,50,False,1,3
340,216,10,1,3,20,16,0.2,1,350,12,True,1.0,1,1,True,2000,1,0,250,True,1,2
341,6864,15,1,2,3,18,0.1,1,150,18,True,1.0,2,5,True,1000,4,700,25,False,3,4
342,7005,2,1,2,10,201,0.5,2,200,10,False,1.0,1,1,True,0,1,0,100,True,2,2
343,6830,4,1,1,5,197,0.2,6,50,18,False,1.0,1,3,True,500,1,0,1000,False,1,4
344,5495,3,1,3,3,18,0.1,1,0,18,True,1.0,2,2,True,100,1,0,50,False,3,1
345,3648,1,1,6,5,191,0.1,1,150,16,True,1.0,1,1,True,1000,1,0,1000,True,1,3
346,10674,1,1,1,8,1912,0.5,5,75,12,True,1.0,0,0,True,1000,2,400,1000,False,3,2
347,10278,2,1,6,30,203,3.0,1,176,16,False,2.0,3,4,True,2000,3,0,50,False,3,2
348,12058,1,4,1,1,205,0.5,6,300,199,True,1.0,1,1,True,0,1,0,1000,False,2,4
349,4426,5,1,6,30,203,1.8,2,200,17,False,1.0,1,0,True,1000,3,700,25,False,1,2
350,13376,1,1,6,1,203,0.2,6,350,17,True,2.5,2,2,True,2000,2,400,1000,False,3,4
351,3032,2,1,3,2,17,0.05,1,0,15,True,1.0,0,1,True,2000,1,0,25,False,2,3
352,13061,2,1,1,1,202,0.2,1,176,1912,True,1.0,1,1,True,1000,1,0,1000,False,1,2
353,10803,1,1,6,2,205,0.5,1,176,16,True,1.0,1,2,True,2000,1,0,50,True,1,3
354,9913,2,4,1,1,1912,0.1,6,350,16,True,2.5,1,5,True,0,2,600,1000,False,3,1
355,13642,2,1,2,3,204,1.0,1,350,18,True,1.0,1,3,True,1000,1,0,1000,False,2,4
356,9052,15,1,2,10,204,0.5,1,150,16,False,1.0,1,1,True,500,1,0,1000,False,1,2
357,1264,3,1,2,50,1910,0.75,2,150,13,False,1.0,1,0,True,2000,2,0,1000,True,1,3
358,10398,1,1,3,10,203,1.0,4,176,12,False,3.0,3,4,True,4000,1,0,50,True,3,4
359,10744,15,2,2,3,202,0.2,3,200,13,False,1.0,1,3,True,100,1,400,50,False,2,1
360,9741,5,1,1,30,203,1.8,1,200,16,False,1.5,2,2,True,1000,1,0,50,False,3,2
361,1556,1,1,4,3,203,0.09,2,350,11,True,1.0,1,1,True,100,1,0,1000,True,2,1
362,1768,2,1,2,50,18,1.0,1,250,15,True,1.0,1,3,True,1000,2,1500,50,True,1,4
363,1338,1,1,2,30,203,0.5,1,350,11,False,2.0,3,5,True,1000,1,0,1000,True,3,4
364,5413,15,2,1,2,18,0.07,1,0,15,True,1.0,1,2,True,0,1,400,0,True,2,1
365,479,2,1,3,150,202,1.8,3,350,13,True,2.0,3,4,True,2000,1,0,1000,True,1,4
366,11615,5,1,3,10,206,1.0,1,300,16,False,1.0,1,1,True,500,1,0,1000,False,2,2
367,11300,15,1,6,1,1910,0.1,1,75,197,True,1.5,1,3,True,500,1,0,1000,False,2,1
368,1973,1,1,3,5,193,0.1,3,150,15,True,1.5,2,5,True,1000,1,0,1000,True,1,4
369,6556,1,1,6,1,18,0.05,1,150,18,True,1.0,1,1,True,0,1,0,1000,True,2,2
370,9508,9,1,3,10,203,1.0,1,350,18,True,1.0,2,4,True,500,5,1000,25,True,2,2
371,125,1,1,3,50,202,0.5,1,250,11,False,2.0,2,0,True,3000,2,1000,250,False,3,4
372,2962,1,1,2,100,203,1.8,2,75,11,False,1.0,1,1,True,1000,1,600,1000,False,1,4
373,7785,2,1,1,3,18,0.1,1,0,15,True,1.0,1,1,True,1000,2,1250,1000,True,3,3
374,11044,11,1,2,2,1911,0.2,2,150,18,False,1.0,1,3,True,1000,1,0,25,True,2,3
375,1829,1,1,3,5,15,0.1,3,350,15,True,1.0,1,1,True,3000,1,0,1000,True,1,4
376,4305,2,1,2,1,17,0.03,1,0,15,True,1.0,1,3,True,100,1,0,0,True,2,3
377,1156,2,1,3,200,203,3.0,6,1,11,False,1.0,1,2,True,2000,2,1250,25,True,1,4
378,6289,6,1,2,30,196,1.8,1,0,14,True,1.0,1,2,True,100,1,0,1000,True,1,1
379,4724,1,1,3,30,203,0.75,1,350,15,False,1.0,0,1,True,1000,1,0,25,False,3,3
380,6950,4,1,1,30,202,1.0,1,0,18,False,1.5,1,1,True,1000,2,0,25,True,1,4
381,8993,4,1,3,15,202,1.0,1,0,192,False,1.0,0,1,True,0,1,0,50,False,2,2
382,3145,2,1,3,75,1911,1.8,6,350,11,True,1.0,1,1,True,2000,1,0,1000,False,2,3
383,170,13,1,6,10,203,0.1,4,350,11,False,1.0,1,1,True,0,1,0,50,True,1,2
384,3792,1,2,1,15,203,0.2,1,200,17,True,1.0,1,1,True,500,1,400,100,True,3,1
385,2299,6,1,3,2,18,0.04,6,350,15,True,1.0,0,2,True,1000,1,0,250,True,1,3
386,11706,2,1,5,5,203,0.75,6,350,12,True,1.0,1,2,True,2000,2,1000,1000,False,2,2
387,6893,4,1,3,50,203,3.0,3,250,13,False,1.0,0,4,True,500,2,300,25,False,1,3
388,5514,2,1,6,50,1911,1.8,1,0,15,True,1.0,1,1,True,1000,2,300,1000,True,3,3
389,9654,3,1,1,1,198,0.09,2,350,11,True,1.0,1,3,True,3000,2,300,1000,False,1,1
390,2403,10,1,2,30,201,0.5,4,1,14,True,1.5,1,4,True,1000,2,700,50,True,1,1
391,3740,1,1,4,1,17,0.03,1,75,16,True,1.0,2,3,True,1000,1,0,1000,True,2,4
392,6207,4,1,2,10,203,0.5,1,350,14,False,1.0,1,1,True,100,1,0,0,False,1,2
393,12476,2,1,1,3,203,0.5,1,350,17,True,1.0,1,2,True,500,1,0,1000,False,1,2
394,8823,6,1,1,2,196,0.1,6,350,9,True,1.0,1,1,True,4000,1,0,1000,False,2,4
395,9352,15,2,1,2,1912,0.1,1,0,18,True,1.0,1,1,True,100,1,800,0,False,3,1
396,7607,4,1,1,30,203,1.0,1,0,18,True,1.0,1,2,True,1000,1,0,1000,False,2,3
397,169,8,2,2,75,198,0.75,2,0,10,True,1.5,1,1,True,2000,2,0,25,True,3,4
398,1379,1,1,4,75,202,1.0,5,350,9,False,2.0,2,4,True,2000,1,0,100,True,3,4
399,11759,2,1,6,5,206,0.5,1,75,18,True,1.0,1,2,True,1000,2,300,50,False,2,1
400,12083,3,1,2,8,201,1.0,1,50,18,True,1.0,0,1,True,100,1,0,25,True,3,1
401,2210,1,1,3,75,201,1.0,1,75,15,True,2.5,2,4,True,3000,4,1500,50,True,1,4
402,8103,4,1,3,3,193,0.2,1,100,18,True,1.0,1,1,True,500,1,0,1000,False,3,1
403,11718,1,1,6,1,1910,0.1,6,150,12,True,1.0,1,1,True,0,1,0,1000,False,2,4
404,5421,1,1,2,15,201,0.5,2,0,18,False,1.5,2,3,True,1000,3,1500,50,True,3,3
405,5234,15,2,2,5,18,0.2,1,75,15,True,1.0,1,1,True,100,1,400,25,False,1,3
406,7315,1,1,3,10,191,0.5,1,0,18,True,1.0,1,1,True,500,1,0,1000,False,3,3
407,509,1,1,3,50,1910,0.5,1,176,11,True,1.0,1,1,True,1000,1,300,50,True,1,2
408,6812,1,1,3,2,1910,0.2,1,350,18,True,1.5,1,1,True,500,1,0,250,True,1,4
409,6412,15,1,6,5,191,0.2,1,150,18,True,1.0,1,5,True,500,4,300,50,True,3,1
410,10746,1,1,3,1,197,0.08,2,176,15,True,1.5,1,2,True,500,1,0,1000,True,3,2
411,1118,1,1,5,8,18,0.1,6,176,12,False,3.0,3,3,True,4000,1,0,1000,True,3,4
412,10527,1,1,1,30,203,3.0,6,250,15,True,1.0,1,2,True,1000,2,300,1000,True,1,2
413,1927,1,1,2,75,18,1.0,1,0,15,True,1.0,2,4,True,2000,1,0,1000,True,1,4
414,13660,8,1,6,3,203,0.75,1,250,18,True,1.0,1,1,True,500,1,0,50,True,2,1
415,7823,2,1,2,30,203,1.8,2,350,13,False,1.0,1,1,True,2000,1,0,1000,True,3,3
416,7842,2,1,2,75,202,4.0,1,1,18,False,1.0,2,3,True,500,1,0,1000,False,1,2
417,10475,1,1,2,10,1912,1.0,1,176,195,False,1.0,1,2,True,500,1,0,0,True,2,3
418,2107,6,1,3,10,18,0.2,6,350,15,True,1.0,0,2,True,1000,1,0,250,True,1,3
419,12803,1,1,3,1,1912,0.1,1,176,18,True,1.5,2,3,True,1000,5,500,1000,False,3,3
420,11731,2,1,1,10,203,1.0,1,75,199,True,1.0,0,2,True,1000,1,0,0,True,1,2
421,1796,1,1,6,5,204,0.1,1,350,12,True,1.0,1,1,True,1000,1,0,100,True,1,2
422,5051,3,1,2,30,203,1.0,3,300,11,False,2.0,3,5,True,2000,5,600,1000,True,2,4
423,6154,4,1,1,75,206,3.0,4,150,16,False,1.0,0,1,True,1000,1,0,1000,False,3,4
424,83,3,1,6,8,15,0.09,2,350,11,True,1.0,1,1,True,4000,1,0,250,False,2,3
425,4495,5,1,6,1,18,0.05,6,350,13,True,1.0,2,3,True,3000,1,0,250,True,1,2
426,7452,1,1,1,20,203,1.0,1,75,18,False,1.0,1,1,True,2000,1,0,25,False,1,4
427,2313,1,1,3,100,202,1.8,1,250,15,False,1.0,1,2,True,2000,1,0,100,False,3,3
428,2490,11,2,1,1,16,0.02,1,350,16,True,1.5,1,1,True,1000,1,0,1000,True,3,2
429,4848,2,1,4,1,17,0.03,1,75,17,True,1.0,0,2,True,1000,1,0,1000,True,2,4
430,13026,11,1,4,1,203,0.2,1,150,15,True,1.0,0,2,True,100,1,0,1000,True,2,3
431,13540,1,1,1,3,202,0.5,6,350,18,True,1.0,0,1,True,1000,1,0,1000,True,2,3
432,13717,1,1,2,2,204,0.5,1,350,16,True,1.0,1,2,True,500,2,400,1000,True,1,3
433,8934,4,1,2,50,203,3.0,1,1,13,False,1.0,0,2,True,1000,3,500,1000,False,2,2
434,1865,1,1,4,50,202,0.75,2,350,15,False,1.0,1,0,True,2000,1,0,1000,True,1,3
435,4208,8,1,6,1,17,0.03,1,350,17,True,1.0,1,1,True,2000,1,0,500,True,1,2
436,5749,6,4,1,2,18,0.08,6,0,12,True,2.0,1,1,True,0,3,1500,100,False,3,2
437,13405,15,2,1,1,201,0.2,2,350,199,True,2.0,2,2,True,100,1,600,1000,False,2,1
438,9578,1,2,2,20,203,1.0,1,75,16,False,0.0,1,1,True,500,1,0,0,False,2,1
439,6199,1,1,4,1,18,0.04,1,75,18,True,1.0,0,1,True,1000,1,0,1000,True,2,4
440,9939,15,1,6,10,201,0.75,5,150,194,True,1.0,1,3,True,1000,1,0,1000,False,1,3
441,7454,1,1,2,30,203,1.8,1,100,16,True,1.0,1,2,True,1000,1,0,1000,False,1,2
442,10817,1,2,1,30,203,1.8,6,176,18,True,1.0,1,1,True,500,1,0,25,False,2,2
443,8899,15,1,3,1,1912,0.1,1,150,16,True,1.5,1,1,True,3000,1,0,1000,True,1,4
444,12259,14,1,1,5,202,0.75,2,75,16,True,1.0,1,2,True,0,1,0,0,True,2,2
445,10209,2,1,2,15,203,1.0,2,176,15,False,2.5,2,4,True,1000,1,0,25,False,2,4
446,13022,6,1,1,15,203,1.8,1,150,12,False,1.0,1,2,True,1000,2,600,1000,True,2,1
447,11675,2,1,3,20,204,1.8,2,75,198,False,1.5,2,4,True,1000,4,1000,100,True,1,4
448,4493,9,1,3,20,1912,0.5,1,300,16,True,1.5,3,4,True,1000,1,0,1000,False,2,4
449,5965,1,2,1,50,203,1.8,1,300,16,False,1.0,1,1,True,0,1,1500,50,False,3,1
450,9184,1,1,5,3,204,0.2,2,300,12,True,1.0,1,2,True,1000,1,0,1000,True,1,2
451,5861,1,1,3,5,18,0.1,1,350,18,True,1.0,1,1,True,1000,1,1250,0,True,2,2
452,7928,1,1,1,30,201,1.0,6,350,18,True,3.0,2,4,True,1000,2,300,500,True,4,4
453,1544,9,2,2,20,197,0.2,2,0,13,True,1.0,2,1,True,4000,1,0,1000,True,3,1
454,4699,1,1,6,1,17,0.03,6,350,15,False,2.0,2,3,True,3000,1,0,250,True,1,4
455,5493,1,1,3,15,194,0.5,1,0,18,True,1.0,1,1,True,1000,1,0,1000,True,3,3
456,2275,13,1,2,100,203,1.8,2,350,15,False,1.0,1,2,True,1000,2,1250,25,False,1,3
457,5987,15,2,1,5,1910,0.2,1,350,18,True,2.0,1,1,True,0,1,800,0,True,2,1
458,4366,1,1,2,30,202,0.75,1,75,15,True,1.5,2,5,True,2000,1,0,0,False,3,4
459,9738,11,1,3,3,201,0.2,6,250,13,False,1.0,1,3,True,2000,1,0,1000,False,1,4
460,7655,1,1,2,15,203,1.0,6,75,14,True,1.0,1,4,True,1000,2,300,1000,True,1,2
461,4865,1,1,3,5,18,0.2,4,350,14,True,1.0,1,2,True,1000,1,0,250,True,2,3
462,2493,1,1,2,5,191,0.2,1,350,16,True,1.0,3,4,True,2000,6,1000,1000,True,3,4
463,12061,1,1,2,20,203,3.0,1,300,199,False,1.0,1,2,True,1000,2,600,1000,False,1,3
464,6276,1,1,2,5,18,0.2,1,350,16,True,1.0,1,3,True,500,1,0,1000,True,2,3
465,12294,2,1,3,8,202,1.0,3,176,15,False,1.0,1,1,True,1000,1,0,1000,False,1,2
466,8837,3,1,2,5,203,0.5,2,100,15,True,1.0,1,3,True,1000,3,1250,1000,False,3,4
467,9935,1,1,2,1,194,0.07,6,75,15,True,2.0,3,3,True,1000,2,0,25,True,2,4
468,8490,3,1,2,20,202,1.0,3,176,18,False,1.0,0,1,True,1000,1,0,1000,False,2,1
469,3947,10,1,3,30,202,0.5,1,75,17,False,1.0,1,1,True,500,1,0,100,True,2,1
470,10302,9,1,2,10,203,0.75,1,150,15,True,1.0,1,2,True,500,1,0,0,True,3,1
471,1048,5,1,1,5,194,0.08,4,350,12,False,1.0,1,1,True,1000,1,0,50,False,2,3
472,921,13,1,5,15,193,0.2,1,350,13,True,2.0,1,2,True,4000,3,1000,250,True,1,4
473,7040,4,1,4,30,201,1.0,2,1,14,True,3.0,3,4,True,1000,1,0,1000,False,3,4
474,4910,1,1,3,15,191,0.5,6,350,17,True,1.0,1,4,True,1000,3,500,1000,False,1,3
475,8523,9,2,1,20,203,1.0,1,75,16,False,1.5,1,1,True,500,1,0,250,True,1,1
476,8932,1,1,5,3,201,0.2,6,350,13,False,1.0,1,1,True,2000,2,300,1000,True,1,3
477,3135,13,1,6,1,17,0.03,1,0,13,True,1.0,1,2,True,2000,1,0,1000,True,3,2
478,11093,6,1,2,15,203,1.0,1,176,17,True,1.5,1,1,True,1000,1,0,1000,True,2,2
479,11674,11,1,6,8,203,0.75,1,100,13,False,1.0,1,1,True,2000,2,800,100,True,1,2
480,8069,5,1,5,10,202,0.75,2,250,16,False,1.0,1,2,True,1000,2,700,100,False,2,2
481,12422,1,1,1,15,206,1.8,6,75,18,False,1.0,1,1,True,2000,1,0,25,False,1,3
482,8383,5,2,5,1,194,0.07,1,0,18,True,1.0,1,1,True,100,1,0,0,True,2,1
483,6670,3,1,4,20,1911,0.75,1,0,14,True,1.0,1,2,True,2000,3,0,1000,False,3,3
484,1582,1,1,1,10,1911,0.1,1,150,13,True,1.0,0,1,True,500,1,0,1000,True,2,1
485,13464,5,1,6,1,202,0.2,1,75,14,True,1.0,0,1,True,3000,1,0,1000,True,2,2
486,5787,4,1,3,5,18,0.1,1,75,13,True,1.0,1,1,True,1000,1,400,25,True,3,2
487,6385,11,1,1,15,204,0.5,6,350,14,False,1.0,0,1,True,1000,1,0,1000,True,1,2
488,8115,2,1,3,3,1912,0.2,6,300,13,False,2.5,2,2,True,2000,1,0,1000,True,1,4
489,197,1,1,2,10,203,0.1,6,300,11,False,1.0,2,2,True,0,3,0,1250,True,3,3
490,4436,1,1,3,30,202,1.0,3,150,16,False,1.0,1,2,True,1000,1,0,1000,False,3,4
491,2427,12,1,2,10,204,0.2,1,200,15,False,1.0,1,1,True,2000,1,500,100,False,3,3
492,7760,1,1,2,30,203,1.8,1,250,14,False,1.5,1,1,True,1000,1,0,1000,False,3,4
493,2132,2,1,1,1,16,0.02,2,350,13,True,1.0,1,1,True,2000,1,0,1000,True,2,4
494,9672,1,1,1,10,206,0.75,5,350,15,True,1.0,2,3,True,2000,1,0,50,False,3,4
495,7095,6,1,2,20,201,1.0,1,150,16,False,1.0,1,2,True,1000,1,0,25,False,2,2
496,9885,4,1,3,3,199,0.2,1,0,194,True,1.5,3,5,True,2000,1,0,50,False,1,4
497,9952,15,1,3,15,203,1.0,2,75,17,False,1.5,2,3,True,500,5,1000,25,True,1,2
498,4195,5,3,1,1,18,0.04,1,75,17,True,1.0,1,1,True,100,1,400,1000,True,2,1
499,13084,1,1,2,15,204,3.0,1,0,16,False,1.0,1,1,True,500,1,0,1000,False,1,2
500,552,2,1,1,3,16,0.05,1,350,11,True,1.0,1,2,True,500,1,0,1000,True,2,4
501,2254,1,1,3,100,203,1.8,6,75,13,False,1.0,1,2,True,2000,2,1250,25,True,1,4
502,1999,5,1,3,5,16,0.09,6,350,15,True,1.0,1,2,True,100,3,300,250,True,1,3
503,1653,5,1,5,3,201,0.06,4,1,15,True,1.0,1,1,True,1000,1,0,50,True,3,2
504,2935,1,1,3,5,199,0.1,6,300,16,True,1.0,0,2,True,0,1,0,1000,True,1,3
505,8894,12,1,6,5,202,0.2,1,150,18,True,1.5,1,1,True,1000,1,0,1000,True,2,2
506,3113,2,1,3,5,196,0.2,6,350,14,True,3.0,4,4,True,3000,6,1500,1000,True,3,4
507,1684,6,2,6,1,15,0.02,6,350,12,False,3.0,1,2,True,1000,1,300,1000,False,2,1
508,10900,10,1,1,15,203,1.0,6,75,14,True,1.0,1,1,True,0,1,0,1000,True,3,3
509,556,3,2,3,3,15,0.04,5,350,10,True,1.0,1,2,True,500,1,300,500,True,1,2
510,5002,1,1,2,75,203,1.8,3,50,17,False,1.0,0,2,True,500,2,800,50,True,3,2
511,13448,1,1,1,8,205,1.8,1,200,20,True,1.0,0,1,True,1000,1,0,25,True,3,1
512,771,1,1,1,75,203,1.0,6,350,11,False,2.5,2,2,True,2000,1,700,250,False,3,4
513,10628,3,1,3,20,202,1.8,2,176,17,True,1.0,1,4,True,1000,1,0,25,False,2,3
514,10190,2,1,5,3,196,0.2,1,75,195,True,1.0,1,1,True,500,1,0,1000,True,3,3
515,2836,1,1,3,15,202,0.75,2,0,13,False,1.0,1,1,True,1000,1,0,50,True,2,3
516,8394,2,1,3,20,202,1.0,1,75,18,True,1.0,1,1,True,500,2,1250,50,True,2,2
517,3243,10,2,1,50,1911,1.0,6,75,16,False,2.0,1,1,True,100,1,200,1000,True,1,1
518,2886,6,2,1,15,192,0.2,1,350,16,True,2.0,1,3,True,500,3,700,100,False,2,2
519,2585,4,1,6,1,194,0.07,6,176,15,False,3.0,3,4,True,2000,3,1000,100,True,2,4
520,2189,1,2,2,30,202,1.0,6,100,12,False,1.0,1,1,True,500,1,0,1000,False,3,2
521,7810,1,1,6,3,203,0.1,6,350,12,False,1.5,1,1,True,1000,1,0,1000,True,1,4
522,12287,1,1,2,5,203,0.75,2,50,18,False,1.0,2,4,True,2000,3,300,25,True,1,4
523,11443,2,1,3,3,1911,0.2,2,250,16,False,1.5,2,0,True,1000,1,0,1000,True,1,4
524,2637,2,1,6,3,197,0.1,6,350,15,False,1.5,3,4,True,3000,1,0,1000,True,1,4
525,4349,1,1,5,15,201,0.2,1,350,11,True,2.0,2,3,True,2000,1,0,1000,False,1,4
526,12292,15,1,1,5,202,0.75,1,150,199,True,1.0,0,2,True,500,1,0,25,False,2,3
