,id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,price,Da_hood_1,Da_hood_2,Da_hood_3,Cancel_flexible,Cancel_moderate,Cancel_strict_14_with_grace_period,Room_Entire home/apt,Room_Hotel room,Room_Private room,Room_Shared room
206,5712,2,0,19,0.0,4,50,11,True,1.0,1,1,True,100,1,500,0,True,2,0,0,1,0,1,0,0,0,1,0
207,1144,4,2,203,0.2,6,50,13,True,1.0,1,1,True,1000,1,0,100,True,3,0,0,1,0,0,1,1,0,0,0
208,4825,3,50,203,1.0,6,350,13,True,1.0,2,3,True,1000,4,0,500,True,4,1,0,0,0,0,1,1,0,0,0
209,8897,1,2,203,0.5,6,350,18,True,1.0,0,1,True,2400,1,1,500,False,3,1,0,0,0,1,0,1,0,0,0
210,5857,1,15,201,1.0,1,350,18,False,1.0,1,1,True,100,1,0,500,True,1,1,0,0,0,1,0,0,0,1,0
211,11860,1,0,201,0.0,1,150,16,True,2.0,1,1,True,100,1,0,500,False,4,0,0,1,1,0,0,1,0,0,0
212,3796,1,15,19,0.2,3,0,15,True,1.5,2,3,True,1000,4,500,500,False,3,0,0,1,0,1,0,1,0,0,0
213,2196,2,2,203,0.5,1,50,14,True,1.0,1,1,True,1000,1,0,0,False,2,1,0,0,1,0,0,1,0,0,0
214,10620,6,15,203,1.0,6,250,13,True,1.0,1,2,True,1000,2,0,100,False,1,0,0,1,0,1,0,1,0,0,0
215,11900,1,2,204,0.5,1,0,14,True,1.5,1,1,True,0,1,0,0,False,4,1,0,0,1,0,0,1,0,0,0
216,6767,2,15,203,2.0,4,250,17,False,1.0,0,3,True,100,3,500,500,False,3,1,0,0,0,1,0,1,0,0,0
217,11483,6,0,206,1.0,6,250,12,True,2.0,1,0,True,2400,1,500,100,True,1,1,0,0,0,0,1,0,0,1,0
218,10388,2,2,201,0.2,5,350,16,True,1.0,1,1,True,100,1,0,500,True,1,1,0,0,1,0,0,0,0,1,0
219,11797,2,0,19,0.0,1,50,18,True,1.0,1,1,True,1000,1,0,25,False,4,0,0,1,0,1,0,1,0,0,0
220,6471,3,15,203,2.0,5,250,17,False,2.0,2,3,True,1000,1,0,25,False,3,0,0,1,1,0,0,1,0,0,0
221,13398,3,2,203,0.5,2,350,15,False,1.0,1,1,True,100,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
222,7931,2,15,203,1.0,1,150,18,True,1.5,2,4,True,1000,1,500,500,False,4,0,0,1,1,0,0,1,0,0,0
223,11368,3,2,19,0.2,6,250,18,True,1.0,1,2,True,0,1,1,500,False,2,0,0,1,1,0,0,1,0,0,0
224,450,3,15,202,0.0,5,350,11,True,1.0,1,1,True,2400,1,0,500,True,1,1,0,0,0,0,1,1,0,0,0
225,4998,3,15,201,0.5,1,150,15,True,1.0,0,1,True,1000,1,0,500,True,4,0,1,0,0,1,0,1,0,0,0
226,1875,4,2,17,0.0,2,350,14,True,1.0,1,1,True,1000,1,0,500,True,3,0,0,1,0,1,0,1,0,0,0
227,7059,2,0,18,0.0,1,50,15,True,1.0,1,1,True,100,1,500,0,True,1,0,0,1,1,0,0,0,0,1,0
228,7733,5,2,206,0.5,1,50,18,False,1.0,1,1,True,2400,1,0,25,True,3,0,0,1,0,0,1,1,0,0,0
229,11562,3,2,19,0.5,1,150,19,True,1.5,2,2,True,1000,1,0,100,True,2,0,0,1,0,0,1,1,0,0,0
230,889,1,50,203,1.0,5,350,12,False,1.0,1,1,True,100,1,0,500,False,1,1,0,0,0,0,1,0,0,1,0
231,6809,3,15,202,0.5,1,150,13,False,1.0,1,1,True,100,1,0,500,True,3,0,0,1,0,1,0,1,0,0,0
232,2250,1,2,201,0.0,6,250,12,True,1.0,0,2,True,0,1,0,500,True,3,0,0,1,1,0,0,1,0,0,0
233,5591,3,2,18,0.0,1,350,15,True,1.0,1,1,True,1000,2,0,25,False,2,1,0,0,0,1,0,1,0,0,0
234,57,2,2,19,0.0,6,0,11,True,0.0,1,2,True,1000,3,0,500,False,4,0,0,1,0,0,1,1,0,0,0
235,9476,5,2,203,0.2,5,0,18,True,1.0,0,1,True,0,1,1,25,True,1,0,0,1,1,0,0,1,0,0,0
236,3456,2,2,19,0.0,6,350,16,False,1.0,1,3,True,0,2,1000,500,False,4,0,1,0,0,1,0,1,0,0,0
237,13798,5,0,204,0.2,6,350,16,False,1.0,1,2,True,1000,1,0,100,False,3,1,0,0,0,1,0,1,0,0,0
238,2642,1,2,18,0.0,1,0,16,True,1.0,1,1,True,100,1,0,0,True,1,0,1,0,0,0,1,0,0,1,0
239,7634,3,15,205,1.0,1,50,13,False,1.0,2,3,True,100,3,500,500,True,3,1,0,0,0,0,1,1,0,0,0
240,8544,6,2,19,0.0,1,250,19,True,1.0,1,2,True,100,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
241,6442,2,15,203,2.0,1,150,14,False,1.5,2,2,True,2400,3,500,100,True,4,1,0,0,1,0,0,1,0,0,0
242,3952,3,2,201,0.2,6,350,12,False,1.0,1,1,True,1000,1,0,500,True,4,1,0,0,0,1,0,1,0,0,0
243,1993,2,50,201,1.0,2,350,14,True,1.5,1,1,True,2400,1,0,500,False,3,1,0,0,1,0,0,1,0,0,0
244,10327,6,15,203,1.0,5,250,16,False,1.0,1,1,True,1000,2,1000,100,False,2,1,0,0,0,0,1,1,0,0,0
245,6614,5,2,19,0.0,2,0,14,True,2.0,2,2,True,100,1,0,25,False,3,0,0,1,0,0,1,1,0,0,0
246,9200,3,15,203,2.0,2,50,16,False,1.0,1,2,True,1000,3,0,500,False,2,0,0,1,0,0,1,1,0,0,0
247,10139,2,2,204,0.5,1,50,16,False,1.0,1,1,True,1000,1,0,500,True,2,0,0,1,0,1,0,1,0,0,0
248,11792,2,2,203,0.5,1,50,16,True,2.0,2,3,True,1000,1,0,500,True,3,0,1,0,0,1,0,1,0,0,0
249,5501,2,2,19,0.0,1,0,18,True,1.0,1,2,True,1000,1,0,0,True,4,0,0,1,1,0,0,1,0,0,0
250,9881,6,15,205,1.0,1,250,19,False,1.5,3,4,True,2400,2,500,500,False,4,0,0,1,0,0,1,1,0,0,0
251,11085,1,0,19,0.0,2,50,17,True,1.0,1,1,True,1000,1,0,25,True,1,0,0,1,1,0,0,1,0,0,0
252,5311,1,2,18,0.0,1,150,14,True,1.0,1,3,True,1000,1,0,500,False,1,0,1,0,0,1,0,1,0,0,0
253,8799,2,15,203,2.0,4,350,18,True,1.0,1,1,True,0,2,500,25,False,1,0,1,0,0,1,0,0,0,1,0
254,12118,1,0,19,0.0,1,0,18,True,1.0,1,1,True,2400,1,0,0,False,1,0,0,1,1,0,0,1,0,0,0
255,267,3,0,17,0.0,1,0,12,True,1.5,1,1,True,1000,1,0,25,True,3,0,1,0,1,0,0,0,0,1,0
256,13319,1,0,204,0.2,1,350,19,True,1.5,1,0,True,100,1,1,500,False,1,0,0,1,0,1,0,0,0,1,0
257,13565,2,2,203,1.0,1,350,15,True,1.0,1,2,True,100,3,1,500,False,1,0,0,1,0,1,0,1,0,0,0
258,12994,1,0,203,0.2,1,250,15,True,1.0,1,1,True,1000,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
259,10086,2,2,203,0.5,1,350,19,True,1.0,1,2,True,1000,2,1,500,False,1,0,0,1,1,0,0,1,0,0,0
260,9843,6,50,203,2.0,1,250,15,False,1.0,2,4,True,1000,5,0,500,False,4,1,0,0,0,1,0,1,0,0,0
261,5598,1,15,201,0.5,2,350,17,False,1.0,1,1,True,0,1,500,25,False,1,0,0,1,0,0,1,0,0,1,0
262,12650,3,0,205,0.5,1,150,19,True,1.0,1,1,True,1000,1,0,500,True,2,0,0,1,0,1,0,1,0,0,0
263,12929,2,2,201,0.2,1,250,19,True,1.0,1,1,True,100,1,0,500,False,2,0,0,1,0,1,0,1,0,0,0
264,2230,2,50,19,1.0,1,50,13,True,1.5,1,1,True,1000,2,500,0,True,3,0,1,0,0,0,1,1,0,0,0
265,12090,5,2,202,0.5,1,0,16,True,1.0,1,1,True,1000,1,0,25,False,2,0,0,1,0,1,0,1,0,0,0
266,3845,6,2,203,0.2,5,0,14,True,1.5,1,1,True,2400,1,0,100,True,4,1,0,0,0,0,1,1,0,0,0
267,10205,2,2,203,0.5,1,150,13,False,1.0,1,2,True,1000,1,0,500,False,3,1,0,0,1,0,0,1,0,0,0
268,9359,2,15,19,0.5,1,0,17,False,1.0,0,2,True,1000,2,1,500,True,2,1,0,0,1,0,0,1,0,0,0
269,6840,3,2,18,0.0,6,350,14,False,1.0,1,1,True,1000,1,0,500,True,3,0,0,1,0,0,1,1,0,0,0
270,4324,6,2,201,0.2,1,350,14,False,1.5,2,3,True,0,1,0,500,True,4,0,1,0,0,0,1,1,0,0,0
271,13792,1,2,206,1.0,1,250,19,True,1.0,1,1,True,100,1,0,500,False,4,0,0,1,1,0,0,1,0,0,0
272,4286,3,50,205,2.0,1,150,17,False,1.0,0,2,True,1000,1,0,25,False,2,1,0,0,0,1,0,1,0,0,0
273,10083,2,2,204,0.2,2,250,17,False,1.0,1,1,True,1000,1,0,25,False,3,1,0,0,0,0,1,1,0,0,0
274,597,4,15,201,0.2,6,250,12,True,1.0,1,2,True,1000,3,0,500,False,3,1,0,0,1,0,0,1,0,0,0
275,12139,6,2,204,0.5,1,50,17,False,1.0,1,1,True,1000,1,0,25,False,2,0,0,1,0,0,1,1,0,0,0
276,13373,2,2,202,1.0,1,150,19,True,1.0,1,2,True,0,2,1,500,False,2,1,0,0,1,0,0,1,0,0,0
277,6565,1,2,19,0.0,5,250,17,True,1.5,1,0,True,100,3,1,25,False,1,0,0,1,0,0,1,1,0,0,0
278,6109,1,0,18,0.0,1,350,18,True,1.0,1,1,True,100,1,0,0,True,1,0,0,1,1,0,0,0,0,1,0
279,4404,5,2,18,0.0,3,0,12,True,1.0,1,1,True,1000,1,500,25,True,1,0,0,1,1,0,0,0,0,1,0
280,147,4,15,201,0.2,6,350,11,False,1.0,1,1,True,2400,1,0,100,False,4,0,1,0,0,1,0,1,0,0,0
281,5388,2,15,202,1.0,6,250,13,True,1.0,1,1,True,1000,1,0,0,False,4,1,0,0,0,0,1,1,0,0,0
282,9808,3,15,204,2.0,2,250,18,False,1.0,1,1,True,100,1,1,25,False,2,1,0,0,1,0,0,1,0,0,0
283,1701,4,50,203,1.0,1,350,15,False,1.0,1,3,True,1000,2,1,100,True,4,0,0,1,0,1,0,1,0,0,0
284,4929,2,50,202,1.0,6,350,14,False,1.0,1,1,True,1000,2,0,0,True,3,1,0,0,1,0,0,1,0,0,0
285,10893,5,2,19,0.2,1,350,19,True,1.5,1,2,True,2400,2,0,500,True,4,0,0,1,1,0,0,1,0,0,0
286,653,6,0,17,0.0,1,350,13,True,1.0,1,0,True,2400,1,0,500,True,4,0,0,1,0,0,1,1,0,0,0
287,1273,6,15,19,0.5,3,350,11,False,1.0,0,1,True,1000,1,0,100,True,2,1,0,0,0,0,1,1,0,0,0
288,5552,5,2,18,0.0,1,350,11,True,1.0,1,1,True,1000,1,1000,25,True,2,1,0,0,1,0,0,1,0,0,0
289,8137,3,15,19,0.5,1,0,14,True,1.0,1,1,True,0,2,500,500,False,2,0,0,1,0,0,1,1,0,0,0
290,3729,4,15,201,0.5,1,50,16,False,1.0,1,4,True,2400,1,0,25,True,2,0,0,1,0,0,1,1,0,0,0
291,3902,4,2,19,0.2,1,150,16,True,2.5,1,1,True,1000,1,0,500,True,1,1,0,0,0,1,0,1,0,0,0
292,1931,6,50,201,1.0,1,350,15,False,1.5,1,2,True,100,1,0,500,True,1,0,0,1,1,0,0,1,0,0,0
293,9464,6,15,203,1.0,2,50,16,False,1.0,0,0,True,100,2,1,25,True,1,0,1,0,0,1,0,1,0,0,0
294,11465,3,2,203,0.2,6,350,16,True,1.0,1,2,True,1000,1,0,500,True,2,0,0,1,0,1,0,1,0,0,0
295,6505,1,2,19,0.0,3,350,17,True,2.0,1,2,True,0,1,0,500,False,3,1,0,0,1,0,0,0,1,0,0
296,8852,4,15,203,2.0,1,150,17,False,1.0,0,1,True,1000,1,1000,25,True,2,1,0,0,0,1,0,1,0,0,0
297,11032,1,15,202,1.0,6,350,19,True,1.5,3,4,True,1000,1,0,25,False,4,0,0,1,0,1,0,1,0,0,0
298,5137,2,2,19,0.2,1,0,17,True,1.5,1,2,True,2400,1,500,500,False,2,0,0,1,0,1,0,1,0,0,0
299,1180,1,0,18,0.0,6,50,14,False,1.5,2,4,True,2400,3,1000,500,False,4,0,1,0,0,0,1,1,0,0,0
300,7237,3,15,204,2.0,2,150,17,False,1.0,0,1,True,100,1,0,25,True,2,0,0,1,1,0,0,1,0,0,0
301,842,6,2,18,0.0,1,250,13,True,1.0,0,2,True,100,1,1000,25,True,2,1,0,0,0,0,1,1,0,0,0
302,1332,2,50,18,2.0,1,50,14,True,1.5,1,1,True,1000,1,500,0,True,1,0,1,0,0,0,1,0,0,1,0
303,12181,6,2,19,0.2,6,350,16,True,1.0,1,3,True,2400,3,1,100,False,2,0,0,1,0,1,0,1,0,0,0
304,6593,3,15,204,2.0,1,150,17,False,1.0,1,2,True,1000,1,0,500,True,3,1,0,0,1,0,0,1,0,0,0
305,12150,1,2,202,0.5,3,50,17,False,1.0,1,2,True,100,1,500,500,False,1,0,0,1,1,0,0,0,0,1,0
306,9506,3,2,201,0.5,2,150,14,False,1.0,2,2,True,100,1,1,500,True,2,0,0,1,0,1,0,1,0,0,0
307,4739,6,2,18,0.2,2,350,16,True,1.0,1,1,True,1000,1,0,500,True,1,0,0,1,0,1,0,1,0,0,0
308,13428,2,2,203,0.5,6,50,14,False,1.0,1,2,True,1000,2,1,25,False,3,0,0,1,1,0,0,1,0,0,0
309,436,6,50,203,0.5,1,150,12,False,1.0,1,1,True,1000,1,0,100,True,3,0,0,1,0,0,1,1,0,0,0
310,1158,2,50,203,2.0,4,350,14,False,1.0,0,1,True,1000,1,0,100,False,3,1,0,0,0,0,1,1,0,0,0
311,3305,3,2,18,0.0,1,350,16,True,1.0,1,2,True,2400,1,0,25,False,3,0,0,1,1,0,0,1,0,0,0
312,4789,1,15,19,0.5,4,250,17,True,1.0,1,2,True,2400,1,0,500,False,1,0,0,1,0,0,1,1,0,0,0
313,12697,2,15,203,2.0,6,0,14,False,1.5,2,5,True,1000,4,1,25,True,4,0,0,1,1,0,0,1,0,0,0
314,2832,5,2,17,0.2,2,150,16,False,1.0,1,1,True,100,2,500,500,True,3,0,0,1,0,0,1,1,0,0,0
315,1736,6,15,17,0.5,1,0,15,True,1.0,0,1,True,1000,1,0,500,False,2,0,0,1,0,1,0,1,0,0,0
316,379,6,50,203,1.0,1,350,12,False,1.0,1,1,True,1000,1,0,100,True,3,0,0,1,0,0,1,1,0,0,0
317,13316,1,2,203,1.0,2,50,17,False,2.0,3,4,True,1000,1,0,500,False,4,0,0,1,1,0,0,1,0,0,0
318,21,1,15,202,0.2,6,250,11,True,1.0,1,4,True,100,3,0,100,False,4,0,0,1,0,1,0,1,0,0,0
319,7090,3,15,206,2.0,1,350,13,True,1.5,2,3,True,2400,1,0,500,False,4,0,1,0,0,0,1,1,0,0,0
320,6836,5,2,19,0.5,1,350,18,True,1.0,1,1,True,0,1,1,500,False,1,1,0,0,0,0,1,0,0,1,0
321,9370,2,15,203,1.0,1,250,18,False,1.0,0,1,True,100,1,0,100,True,2,0,0,1,0,1,0,1,0,0,0
322,12423,1,15,203,2.0,6,0,18,False,1.0,1,1,True,1000,1,0,25,False,3,1,0,0,0,0,1,1,0,0,0
323,4125,3,50,203,2.0,1,150,17,False,1.0,0,1,True,1000,1,0,100,False,2,1,0,0,0,0,1,1,0,0,0
324,12164,1,2,203,0.5,1,150,19,True,1.0,1,1,True,100,2,0,500,True,3,0,0,1,0,1,0,1,0,0,0
325,11473,4,2,205,0.5,1,250,19,False,1.0,1,1,True,1000,1,0,500,False,3,1,0,0,0,1,0,1,0,0,0
326,11116,1,15,204,2.0,1,50,16,False,1.0,0,1,True,1000,1,0,500,True,2,1,0,0,0,1,0,1,0,0,0
327,4442,1,2,19,0.2,4,350,14,True,1.0,1,4,True,100,1,0,500,True,4,0,0,1,0,1,0,1,0,0,0
328,11548,5,0,19,0.0,6,250,13,False,1.0,1,1,True,2400,1,0,500,True,4,0,0,1,0,0,1,1,0,0,0
329,8639,6,2,19,0.0,1,0,15,True,1.0,1,1,True,100,1,0,25,True,1,0,1,0,0,0,1,1,0,0,0
330,7811,3,2,202,0.5,1,50,14,True,2.0,2,3,True,2400,1,0,500,True,4,0,0,1,1,0,0,1,0,0,0
331,9929,2,15,205,1.0,1,250,11,False,1.0,1,2,True,1000,3,1000,500,False,2,1,0,0,1,0,0,1,0,0,0
332,2442,1,2,18,0.2,6,350,12,True,1.0,0,2,True,0,1,0,500,True,3,0,0,1,0,1,0,1,0,0,0
333,10433,6,2,206,0.2,2,50,16,True,2.0,0,2,True,2400,1,0,500,False,3,0,0,1,1,0,0,1,0,0,0
334,12706,3,0,19,0.0,6,250,11,True,1.0,1,0,True,1000,1,0,500,False,2,1,0,0,0,1,0,1,0,0,0
335,4327,1,0,18,0.0,2,150,17,True,1.0,1,2,True,0,1,0,25,False,3,0,0,1,1,0,0,0,0,1,0
336,4573,3,2,19,0.2,2,250,11,True,1.0,1,4,True,1000,1,0,500,False,2,0,0,1,0,0,1,1,0,0,0
337,7646,2,0,18,0.0,1,150,17,True,1.0,1,1,True,100,1,0,0,True,4,1,0,0,0,1,0,1,0,0,0
338,5503,1,15,202,1.0,1,50,17,True,2.0,1,1,True,100,1,1,500,False,1,0,0,1,0,0,1,0,0,1,0
339,13650,6,0,203,0.2,1,150,20,True,1.0,2,3,True,2400,1,0,25,False,3,0,1,0,0,0,1,1,0,0,0
340,216,3,15,17,0.2,1,350,12,True,1.0,1,1,True,1000,1,0,100,True,2,0,0,1,0,0,1,1,0,0,0
341,6864,2,2,18,0.0,1,150,18,True,1.0,2,5,True,1000,4,500,25,False,4,0,0,1,0,1,0,1,0,0,0
342,7005,2,2,201,0.5,2,150,11,False,1.0,1,1,True,0,1,0,100,True,2,0,1,0,1,0,0,1,0,0,0
343,6830,1,2,19,0.2,6,50,18,False,1.0,1,3,True,100,1,0,500,False,4,0,0,1,0,0,1,1,0,0,0
344,5495,3,2,18,0.0,1,0,18,True,1.0,2,2,True,100,1,0,25,False,1,0,0,1,0,1,0,1,0,0,0
345,3648,6,2,19,0.0,1,150,16,True,1.0,1,1,True,1000,1,0,500,True,3,1,0,0,0,0,1,1,0,0,0
346,10674,1,2,19,0.5,5,50,12,True,1.0,0,0,True,1000,2,1,500,False,2,1,0,0,0,1,0,1,0,0,0
347,10278,6,15,203,2.0,1,150,16,False,2.0,3,4,True,1000,3,0,25,False,2,0,1,0,0,1,0,1,0,0,0
348,12058,1,0,205,0.5,6,250,19,True,1.0,1,1,True,0,1,0,500,False,4,1,0,0,1,0,0,0,1,0,0
349,4426,6,15,203,2.0,2,150,17,False,1.0,1,0,True,1000,3,500,25,False,2,0,0,1,0,0,1,1,0,0,0
350,13376,6,0,203,0.2,6,350,17,True,2.5,2,2,True,2400,2,1,500,False,4,1,0,0,0,1,0,1,0,0,0
351,3032,3,2,17,0.0,1,0,15,True,1.0,0,1,True,2400,1,0,25,False,3,0,1,0,1,0,0,1,0,0,0
352,13061,1,0,202,0.2,1,150,19,True,1.0,1,1,True,1000,1,0,500,False,2,0,1,0,0,0,1,1,0,0,0
353,10803,6,2,205,0.5,1,150,16,True,1.0,1,2,True,2400,1,0,25,True,3,1,0,0,0,0,1,1,0,0,0
354,9913,1,0,19,0.0,6,350,16,True,2.5,1,5,True,0,2,500,500,False,1,0,1,0,0,1,0,0,1,0,0
355,13642,2,2,204,1.0,1,350,18,True,1.0,1,3,True,1000,1,0,500,False,4,0,1,0,1,0,0,1,0,0,0
356,9052,2,2,204,0.5,1,150,16,False,1.0,1,1,True,100,1,0,500,False,2,0,0,1,0,0,1,1,0,0,0
357,1264,2,50,19,0.5,2,150,13,False,1.0,1,0,True,2400,2,0,500,True,3,0,0,1,0,0,1,1,0,0,0
358,10398,3,2,203,1.0,4,150,12,False,3.0,3,4,True,2400,1,0,25,True,4,1,0,0,0,1,0,1,0,0,0
359,10744,2,2,202,0.2,3,150,13,False,1.0,1,3,True,100,1,1,25,False,1,0,0,1,1,0,0,0,0,1,0
360,9741,1,15,203,2.0,1,150,16,False,1.5,2,2,True,1000,1,0,25,False,2,0,0,1,0,1,0,1,0,0,0
361,1556,4,2,203,0.0,2,350,11,True,1.0,1,1,True,100,1,0,500,True,1,1,0,0,1,0,0,1,0,0,0
362,1768,2,50,18,1.0,1,250,15,True,1.0,1,3,True,1000,2,1000,25,True,4,0,1,0,0,0,1,1,0,0,0
363,1338,2,15,203,0.5,1,350,11,False,2.0,3,5,True,1000,1,0,500,True,4,1,0,0,0,1,0,1,0,0,0
364,5413,1,2,18,0.0,1,0,15,True,1.0,1,2,True,0,1,1,0,True,1,0,0,1,1,0,0,0,0,1,0
365,479,3,50,202,1.0,3,350,13,True,2.0,3,4,True,2400,1,0,500,True,4,0,1,0,0,0,1,1,0,0,0
366,11615,3,2,206,1.0,1,250,16,False,1.0,1,1,True,100,1,0,500,False,2,0,0,1,1,0,0,1,0,0,0
367,11300,6,0,19,0.0,1,50,19,True,1.5,1,3,True,100,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
368,1973,3,2,19,0.0,3,150,15,True,1.5,2,5,True,1000,1,0,500,True,4,1,0,0,0,0,1,1,0,0,0
369,6556,6,0,18,0.0,1,150,18,True,1.0,1,1,True,0,1,0,500,True,2,1,0,0,1,0,0,1,0,0,0
370,9508,3,2,203,1.0,1,350,18,True,1.0,2,4,True,100,5,1000,25,True,2,0,0,1,1,0,0,1,0,0,0
371,125,3,50,202,0.5,1,250,11,False,2.0,2,0,True,2400,2,1000,100,False,4,1,0,0,0,1,0,1,0,0,0
372,2962,2,50,203,2.0,2,50,11,False,1.0,1,1,True,1000,1,500,500,False,4,1,0,0,0,0,1,1,0,0,0
373,7785,1,2,18,0.0,1,0,15,True,1.0,1,1,True,1000,2,1000,500,True,3,0,1,0,0,1,0,1,0,0,0
374,11044,2,2,19,0.2,2,150,18,False,1.0,1,3,True,1000,1,0,25,True,3,0,0,1,1,0,0,1,0,0,0
375,1829,3,2,17,0.0,3,350,15,True,1.0,1,1,True,2400,1,0,500,True,4,1,0,0,0,0,1,1,0,0,0
376,4305,2,0,17,0.0,1,0,15,True,1.0,1,3,True,100,1,0,0,True,3,0,1,0,1,0,0,1,0,0,0
377,1156,3,50,203,2.0,6,0,11,False,1.0,1,2,True,2400,2,1000,25,True,4,0,1,0,0,0,1,1,0,0,0
378,6289,2,15,19,2.0,1,0,14,True,1.0,1,2,True,100,1,0,500,True,1,0,0,1,0,0,1,1,0,0,0
379,4724,3,15,203,0.5,1,350,15,False,1.0,0,1,True,1000,1,0,25,False,3,1,0,0,0,1,0,1,0,0,0
380,6950,1,15,202,1.0,1,0,18,False,1.5,1,1,True,1000,2,0,25,True,4,0,0,1,0,0,1,1,0,0,0
381,8993,3,15,202,1.0,1,0,19,False,1.0,0,1,True,0,1,0,25,False,2,0,0,1,1,0,0,1,0,0,0
382,3145,3,50,19,1.0,6,350,11,True,1.0,1,1,True,2400,1,0,500,False,3,0,1,0,1,0,0,1,0,0,0
383,170,6,2,203,0.0,4,350,11,False,1.0,1,1,True,0,1,0,25,True,2,0,0,1,0,0,1,1,0,0,0
384,3792,1,15,203,0.2,1,150,17,True,1.0,1,1,True,100,1,1,100,True,1,1,0,0,0,1,0,0,0,1,0
385,2299,3,2,18,0.0,6,350,15,True,1.0,0,2,True,1000,1,0,100,True,3,0,0,1,0,0,1,1,0,0,0
386,11706,5,2,203,0.5,6,350,12,True,1.0,1,2,True,1000,2,1000,500,False,2,0,1,0,1,0,0,1,0,0,0
387,6893,3,50,203,2.0,3,250,13,False,1.0,0,4,True,100,2,1,25,False,3,0,0,1,0,0,1,1,0,0,0
388,5514,6,50,19,2.0,1,0,15,True,1.0,1,1,True,1000,2,1,500,True,3,0,1,0,0,1,0,1,0,0,0
389,9654,1,0,19,0.0,2,350,11,True,1.0,1,3,True,2400,2,1,500,False,1,0,0,1,0,0,1,1,0,0,0
390,2403,2,15,201,0.5,4,0,14,True,1.5,1,4,True,1000,2,500,25,True,1,0,0,1,0,0,1,1,0,0,0
391,3740,4,0,17,0.0,1,50,16,True,1.0,2,3,True,1000,1,0,500,True,4,1,0,0,1,0,0,1,0,0,0
392,6207,2,2,203,0.5,1,350,14,False,1.0,1,1,True,100,1,0,0,False,2,0,0,1,0,0,1,1,0,0,0
393,12476,1,2,203,0.5,1,350,17,True,1.0,1,2,True,100,1,0,500,False,2,0,1,0,0,0,1,1,0,0,0
394,8823,1,2,19,0.0,6,350,11,True,1.0,1,1,True,2400,1,0,500,False,4,0,0,1,1,0,0,1,0,0,0
395,9352,1,2,19,0.0,1,0,18,True,1.0,1,1,True,100,1,500,0,False,1,0,0,1,0,1,0,0,0,1,0
396,7607,1,15,203,1.0,1,0,18,True,1.0,1,2,True,1000,1,0,500,False,3,0,0,1,1,0,0,1,0,0,0
397,169,2,50,19,0.5,2,0,11,True,1.5,1,1,True,2400,2,0,25,True,4,0,0,1,0,1,0,0,0,1,0
398,1379,4,50,202,1.0,5,350,11,False,2.0,2,4,True,2400,1,0,100,True,4,1,0,0,0,1,0,1,0,0,0
399,11759,6,2,206,0.5,1,50,18,True,1.0,1,2,True,1000,2,1,25,False,1,0,1,0,1,0,0,1,0,0,0
400,12083,2,2,201,1.0,1,50,18,True,1.0,0,1,True,100,1,0,25,True,1,0,0,1,0,1,0,1,0,0,0
401,2210,3,50,201,1.0,1,50,15,True,2.5,2,4,True,2400,4,1000,25,True,4,1,0,0,0,0,1,1,0,0,0
402,8103,3,2,19,0.2,1,50,18,True,1.0,1,1,True,100,1,0,500,False,1,0,0,1,0,1,0,1,0,0,0
403,11718,6,0,19,0.0,6,150,12,True,1.0,1,1,True,0,1,0,500,False,4,1,0,0,1,0,0,1,0,0,0
404,5421,2,15,201,0.5,2,0,18,False,1.5,2,3,True,1000,3,1000,25,True,3,1,0,0,0,1,0,1,0,0,0
405,5234,2,2,18,0.2,1,50,15,True,1.0,1,1,True,100,1,1,25,False,3,0,0,1,0,0,1,0,0,1,0
406,7315,3,2,19,0.5,1,0,18,True,1.0,1,1,True,100,1,0,500,False,3,1,0,0,0,1,0,1,0,0,0
407,509,3,50,19,0.5,1,150,11,True,1.0,1,1,True,1000,1,1,25,True,2,1,0,0,0,0,1,1,0,0,0
408,6812,3,2,19,0.2,1,350,18,True,1.5,1,1,True,100,1,0,100,True,4,1,0,0,0,0,1,1,0,0,0
409,6412,6,2,19,0.2,1,150,18,True,1.0,1,5,True,100,4,1,25,True,1,0,0,1,0,1,0,1,0,0,0
410,10746,3,0,19,0.0,2,150,15,True,1.5,1,2,True,100,1,0,500,True,2,1,0,0,0,1,0,1,0,0,0
411,1118,5,2,18,0.0,6,150,12,False,3.0,3,3,True,2400,1,0,500,True,4,1,0,0,0,1,0,1,0,0,0
412,10527,1,15,203,2.0,6,250,15,True,1.0,1,2,True,1000,2,1,500,True,2,1,0,0,0,0,1,1,0,0,0
413,1927,2,50,18,1.0,1,0,15,True,1.0,2,4,True,1000,1,0,500,True,4,1,0,0,0,0,1,1,0,0,0
414,13660,6,2,203,0.5,1,250,18,True,1.0,1,1,True,100,1,0,25,True,1,0,0,1,1,0,0,1,0,0,0
415,7823,2,15,203,2.0,2,350,13,False,1.0,1,1,True,1000,1,0,500,True,3,0,1,0,0,1,0,1,0,0,0
